distance,clock,feature_type,depth,length,width,survey_year,aligned_dist
19295.4,05:17:00,metal loss,12.0,1.02,2.99,2007,18983.04021230308
19296.27,,Girth Weld,,,,2007,18983.917
19336.24,,Girth Weld,,,,2007,19024.026
19376.22,,Girth Weld,,,,2007,19054.409
19416.24,,Girth Weld,,,,2007,19094.36
19456.24,,Girth Weld,,,,2007,19134.633
19496.24,,Girth Weld,,,,2007,19174.649
19536.21,,Girth Weld,,,,2007,19214.944
19576.22,,Girth Weld,,,,2007,19255.02
19616.26,,Girth Weld,,,,2007,19294.636
19656.25,,Girth Weld,,,,2007,19334.721
19696.24,,Girth Weld,,,,2007,19375.102
19736.25,,Girth Weld,,,,2007,19415.144
19776.25,,Girth Weld,,,,2007,19455.361
19816.29,,Girth Weld,,,,2007,19495.41
19856.34,,Girth Weld,,,,2007,19535.558
19896.39,,Girth Weld,,,,2007,19575.607
19910.87,06:40:00,metal loss,10.0,0.59,0.71,2007,19590.232380070105
19936.33,,Girth Weld,,,,2007,19615.948
19976.3,,Girth Weld,,,,2007,19655.961
20016.26,,Girth Weld,,,,2007,19696.24
20016.6,04:06:00,metal loss,10.0,0.71,0.67,2007,19696.580119148937
20056.21,,Girth Weld,,,,2007,19736.204
20096.22,,Girth Weld,,,,2007,19776.417
20136.18,,Girth Weld,,,,2007,19816.414
20176.2,,Girth Weld,,,,2007,19856.621
20216.19,,Girth Weld,,,,2007,19896.624
20256.17,,Girth Weld,,,,2007,19936.9
20296.17,,Girth Weld,,,,2007,19976.929
20335.14,06:36:00,Cluster,21.0,3.59,5.01,2007,20016.020750812295
20335.33,07:17:00,metal loss,11.0,1.18,1.89,2007,20016.211344413896
20336.18,,Girth Weld,,,,2007,20017.064
20376.2,,Girth Weld,,,,2007,20057.024
20413.71,05:47:00,metal loss,11.0,1.81,2.87,2007,20096.09343722495
20414.83,,Girth Weld,,,,2007,20097.26
20454.83,,Girth Weld,,,,2007,20137.185
20494.81,,Girth Weld,,,,2007,20177.421
20534.85,,Girth Weld,,,,2007,20217.598
20574.89,,Girth Weld,,,,2007,20257.9
20614.9,,Girth Weld,,,,2007,20297.913
20654.94,,Girth Weld,,,,2007,20338.074
20694.99,,Girth Weld,,,,2007,20378.051
20735.06,,Girth Weld,,,,2007,20418.278
20775.1,,Girth Weld,,,,2007,20458.465
20815.25,,Girth Weld,,,,2007,20497.336
20826.95,,Girth Weld,,,,2007,20537.316
20867.05,,Girth Weld,,,,2007,20577.51
20907.06,,Girth Weld,,,,2007,20617.533
20940.5,,Girth Weld,,,,2007,20657.756
20980.59,,Girth Weld,,,,2007,20697.73
21019.81,05:07:00,Cluster,25.0,1.85,8.88,2007,20737.008624813156
21020.73,,Girth Weld,,,,2007,20737.93
21041.66,,Girth Weld,,,,2007,20777.943
21081.9,,Girth Weld,,,,2007,20818.179
21121.85,,Girth Weld,,,,2007,20858.205
21161.9,,Girth Weld,,,,2007,20898.478
21201.92,,Girth Weld,,,,2007,20910.203
21223.76,,Above Ground Marker,,,,2007,20932.188927927928
21241.88,,Girth Weld,,,,2007,20950.43
21281.87,,Girth Weld,,,,2007,20990.577
21282.56,03:53:00,Cluster,28.0,4.84,8.11,2007,20991.155881321985
21282.57,08:23:00,metal loss,11.0,1.65,2.28,2007,20991.16427090636
21282.59,09:10:00,metal loss,14.0,1.3,2.05,2007,20991.181050075116
21282.59,07:18:00,metal loss,17.0,1.65,4.21,2007,20991.181050075116
21304.48,03:09:00,metal loss-manufacturing anomaly,14.0,0.59,0.59,2007,21009.54585027541
21307.63,06:21:00,Cluster,39.0,7.13,2.98,2007,21012.18856935403
21321.81,,Girth Weld,,,,2007,21024.085
21341.79,05:43:00,metal loss,11.0,3.54,6.1,2007,21044.087977
21353.03,04:43:00,Cluster,23.0,4.99,17.47,2007,21055.340902999997
21355.45,04:01:00,Cluster,19.0,3.02,6.45,2007,21057.763686000002
21360.9,07:22:00,metal loss,26.0,1.5,7.17,2007,21063.2199535
21361.81,,Girth Weld,,,,2007,21064.131
21362.42,07:11:00,Cluster,28.0,3.66,14.43,2007,21064.746792103946
21362.49,05:02:00,Cluster,32.0,4.5,9.68,2007,21064.817456771616
21362.53,04:23:00,metal loss,40.0,3.27,0.63,2007,21064.85783658171
21362.56,03:26:00,metal loss,20.0,0.83,1.89,2007,21064.888121439282
21362.58,10:47:00,metal loss,13.0,1.3,1.42,2007,21064.90831134433
21401.83,,Girth Weld,,,,2007,21104.531
21438.79,05:28:00,Cluster,64.0,7.79,19.23,2007,21123.919761619192
21441.85,,Girth Weld,,,,2007,21125.525
21481.83,,Girth Weld,,,,2007,21165.738
21521.84,,Girth Weld,,,,2007,21205.863
21561.79,,Girth Weld,,,,2007,21245.919
21601.74,,Girth Weld,,,,2007,21286.168
21641.77,,Girth Weld,,,,2007,21326.096
21680.42,05:27:00,metal loss,15.0,0.75,1.3,2007,21365.091020060176
21681.38,06:40:00,metal loss,10.0,2.24,1.3,2007,21366.059589769306
21681.65,,Girth Weld,,,,2007,21366.332
21714.46,,Girth Weld,,,,2007,21401.25
21724.19,,Girth Weld,,,,2007,21405.295
21764.17,,Girth Weld,,,,2007,21443.136
21804.3,,Girth Weld,,,,2007,21484.229
21815.32,06:57:00,metal loss,10.0,0.91,0.87,2007,21484.88701693227
21844.46,,Girth Weld,,,,2007,21486.627
21845.23,07:22:00,Cluster,10.0,1.36,4.92,2007,21487.399155461135
21845.28,03:55:00,metal loss,11.0,1.53,6.34,2007,21487.449295426144
21884.47,,Girth Weld,,,,2007,21526.749
21924.4,,Girth Weld,,,,2007,21566.814
21964.43,,Girth Weld,,,,2007,21606.926
22004.41,,Girth Weld,,,,2007,21646.877
22044.44,,Girth Weld,,,,2007,21687.054
22083.48,04:39:00,Cluster,48.0,2.83,11.63,2007,21726.15744
22083.5,06:58:00,Cluster,16.0,2.48,11.02,2007,21726.1774725
22084.44,,Girth Weld,,,,2007,21727.119
22124.41,,Girth Weld,,,,2007,21767.402
22164.49,,Girth Weld,,,,2007,21800.42
22204.4,,Girth Weld,,,,2007,21810.151
22244.37,,Girth Weld,,,,2007,21850.233
22284.33,,Girth Weld,,,,2007,21890.325
22324.29,,Girth Weld,,,,2007,21930.627
22364.31,,Girth Weld,,,,2007,21970.627
22404.31,,Girth Weld,,,,2007,22011.017
22444.29,,Girth Weld,,,,2007,22051.053
22483.34,06:55:00,metal loss,10.0,2.6,0.71,2007,22090.260136965757
22484.3,,Girth Weld,,,,2007,22091.224
22485.22,12:26:00,metal loss-manufacturing anomaly,11.0,3.39,0.71,2007,22092.14898795181
22524.14,,Girth Weld,,,,2007,22131.28
22564.11,,Girth Weld,,,,2007,22171.512
22581.09,,Girth Weld,,,,2007,22211.509
22621.13,,Girth Weld,,,,2007,22251.772
22651.75,02:52:00,metal loss-manufacturing anomaly,13.0,0.83,0.55,2007,22282.278139755428
22661.2,,Girth Weld,,,,2007,22291.693
22701.2,,Girth Weld,,,,2007,22331.88
22741.13,,Girth Weld,,,,2007,22371.86
22781.06,,Girth Weld,,,,2007,22412.067
22781.94,05:45:00,Cluster,18.0,3.26,5.59,2007,22412.946846076957
22821.08,,Girth Weld,,,,2007,22452.08
22861.04,,Girth Weld,,,,2007,22492.293
22901.01,,Girth Weld,,,,2007,22532.316
22940.89,,Girth Weld,,,,2007,22572.533
22941.65,05:59:00,Cluster,15.0,3.23,7.6,2007,22573.28905687204
22980.98,,Girth Weld,,,,2007,22612.415
23021.18,,Girth Weld,,,,2007,22652.638
23022.0,05:20:00,metal loss,14.0,1.06,0.94,2007,22652.98529291417
23029.38,07:20:00,metal loss-manufacturing anomaly,12.0,0.47,0.71,2007,22656.110929141716
23032.33,03:33:00,metal loss-manufacturing anomaly,10.0,0.63,0.71,2007,22657.360336576847
23061.26,,Girth Weld,,,,2007,22669.613
23101.33,,Girth Weld,,,,2007,22709.872
23141.28,,Girth Weld,,,,2007,22749.98
23161.46,01:50:00,metal loss-manufacturing anomaly,10.0,3.35,1.22,2007,22770.281140570285
23162.08,01:40:00,metal loss-manufacturing anomaly,25.0,5.2,0.71,2007,22770.90486243122
23181.26,,Girth Weld,,,,2007,22790.2
23208.74,,Girth Weld,,,,2007,22830.279
23248.63,,Girth Weld,,,,2007,22870.354
23288.52,,Girth Weld,,,,2007,22910.384
23328.55,,Girth Weld,,,,2007,22950.581
23368.55,,Girth Weld,,,,2007,22990.584
23408.38,,Girth Weld,,,,2007,23030.751
23448.24,,Girth Weld,,,,2007,23070.951
23488.04,,Girth Weld,,,,2007,23111.309
23527.97,,Girth Weld,,,,2007,23151.355
23567.92,,Girth Weld,,,,2007,23191.699
23607.66,,Girth Weld,,,,2007,23231.673
23608.37,02:39:00,Cluster,15.0,2.78,17.2,2007,23232.386466449672
23635.74,12:17:00,Cluster,23.0,5.95,8.4,2007,23259.89009564347
23644.93,08:36:00,metal loss-manufacturing anomaly,10.0,0.51,0.71,2007,23269.124964196297
23647.6,,Girth Weld,,,,2007,23271.808
23674.28,03:05:00,Cluster,29.0,2.45,28.97,2007,23298.469659913168
23674.29,08:03:00,metal loss,14.0,2.09,1.3,2007,23298.479653039074
23674.34,08:54:00,Cluster,16.0,1.39,6.24,2007,23298.529618668596
23675.24,,Girth Weld,,,,2007,23299.429
23675.98,05:09:00,metal loss,26.0,0.98,1.14,2007,23300.168962935135
23715.17,,Girth Weld,,,,2007,23339.357
23754.1,05:28:00,Cluster,38.0,3.04,10.01,2007,23378.467321732598
23755.11,,Girth Weld,,,,2007,23379.482
23795.1,,Girth Weld,,,,2007,23419.534
23835.06,,Girth Weld,,,,2007,23459.79
23874.99,,Girth Weld,,,,2007,23499.61
23914.94,,Girth Weld,,,,2007,23539.764
23954.87,,Girth Weld,,,,2007,23579.695
23994.87,,Girth Weld,,,,2007,23619.777
24034.85,,Girth Weld,,,,2007,23659.813
24074.78,,Girth Weld,,,,2007,23699.738
24111.18,,Girth Weld,,,,2007,23739.767
24151.09,,Girth Weld,,,,2007,23767.621
24191.04,,Girth Weld,,,,2007,23807.579
24230.92,,Girth Weld,,,,2007,23847.782
24270.89,,Girth Weld,,,,2007,23887.799
24310.81,,Girth Weld,,,,2007,23927.959
24350.73,,Girth Weld,,,,2007,23967.904
24390.66,,Girth Weld,,,,2007,24008.14
24430.78,,Girth Weld,,,,2007,24048.133
24470.73,,Girth Weld,,,,2007,24088.376
24510.63,,Girth Weld,,,,2007,24128.366
24550.57,,Girth Weld,,,,2007,24168.537
24578.58,,Girth Weld,,,,2007,24204.98
24618.61,,Girth Weld,,,,2007,24245.138
24658.46,,Girth Weld,,,,2007,24285.141
24662.22,08:55:00,metal loss-manufacturing anomaly,13.0,3.78,2.01,2007,24288.937286504148
24698.25,,Girth Weld,,,,2007,24325.315
24738.2,,Girth Weld,,,,2007,24365.289
24778.37,,Girth Weld,,,,2007,24405.482
24818.35,,Girth Weld,,,,2007,24445.453
24858.08,,Girth Weld,,,,2007,24485.676
24898.02,,Girth Weld,,,,2007,24525.876
24937.92,,Girth Weld,,,,2007,24566.076
24977.75,,Girth Weld,,,,2007,24606.037
25017.72,,Girth Weld,,,,2007,24646.214
25050.48,,Girth Weld,,,,2007,24674.259
25090.57,,Girth Weld,,,,2007,24714.432
25130.73,,Girth Weld,,,,2007,24754.462
25170.81,,Girth Weld,,,,2007,24794.544
25210.76,,Girth Weld,,,,2007,24834.629
25249.8,05:52:00,Cluster,14.0,1.14,5.8,2007,24874.04932957676
25250.69,,Girth Weld,,,,2007,24874.948
25290.57,,Girth Weld,,,,2007,24914.977
25330.46,,Girth Weld,,,,2007,24955.056
25370.46,,Girth Weld,,,,2007,24995.154
25410.34,,Girth Weld,,,,2007,25035.354
25450.34,,Girth Weld,,,,2007,25075.272
25490.32,,Girth Weld,,,,2007,25115.646
25510.19,,Girth Weld,,,,2007,25148.422
25550.17,,Girth Weld,,,,2007,25188.773
25564.05,,Girth Weld,,,,2007,25228.845
25603.78,,Girth Weld,,,,2007,25269.094
25631.45,,Girth Weld,,,,2007,25309.049
25671.38,,Girth Weld,,,,2007,25349.222
25708.94,,Girth Weld,,,,2007,25389.255
25748.88,,Girth Weld,,,,2007,25429.442
25778.46,,Girth Weld,,,,2007,25469.482
25788.01,,Girth Weld,,,,2007,25509.58
25828.0,,Girth Weld,,,,2007,25549.806
25832.46,,Bend,,,,2007,25569.011666310158
25837.35,,Girth Weld,,,,2007,25590.069
25875.11,02:14:00,metal loss-manufacturing anomaly,12.0,0.55,0.71,2007,25608.96506406406
25877.31,,Girth Weld,,,,2007,25610.066
25917.26,,Girth Weld,,,,2007,25650.246
25957.2,,Girth Weld,,,,2007,25664.085
25997.02,,Girth Weld,,,,2007,25704.199
26037.01,,Girth Weld,,,,2007,25732.031
26043.94,,Above Ground Marker,,,,2007,25738.98143328336
26077.03,,Girth Weld,,,,2007,25772.169
26080.87,12:05:00,metal loss-manufacturing anomaly,10.0,0.67,0.59,2007,25779.399401598403
26097.05,,Girth Weld,,,,2007,25809.865
26137.04,,Girth Weld,,,,2007,25849.915
26177.05,,Girth Weld,,,,2007,25879.652
26216.99,,Girth Weld,,,,2007,25889.111
26256.99,,Girth Weld,,,,2007,25929.35
26296.99,,Girth Weld,,,,2007,25938.816
26336.95,,Girth Weld,,,,2007,25978.783
26376.92,,Girth Weld,,,,2007,26018.94
26416.04,03:32:00,metal loss-manufacturing anomaly,21.0,3.62,0.59,2007,26058.223244377812
26416.94,,Girth Weld,,,,2007,26059.127
26456.95,,Girth Weld,,,,2007,26099.104
26496.81,,Girth Weld,,,,2007,26139.163
26536.78,,Girth Weld,,,,2007,26179.347
26576.78,,Girth Weld,,,,2007,26199.364
26616.82,,Girth Weld,,,,2007,26239.472
26656.83,,Girth Weld,,,,2007,26279.806
26696.75,,Girth Weld,,,,2007,26319.885
26736.75,,Girth Weld,,,,2007,26359.849
26776.78,,Girth Weld,,,,2007,26400.03
26789.1,,Girth Weld,,,,2007,26440.066
26828.99,,Girth Weld,,,,2007,26480.318
26867.58,07:27:00,metal loss,15.0,1.38,1.5,2007,26519.044644650927
26867.91,07:48:00,metal loss,14.0,1.58,2.01,2007,26519.375813159215
26867.93,04:23:00,Cluster,31.0,1.33,11.88,2007,26519.395883977897
26868.17,06:05:00,Cluster,22.0,2.58,2.83,2007,26519.636733802105
26868.81,,Girth Weld,,,,2007,26520.279
26891.58,,Girth Weld,,,,2007,26560.463
26930.57,02:11:00,Cluster,12.0,3.12,4.82,2007,26599.307907342656
26931.62,,Girth Weld,,,,2007,26600.354
26938.74,,Bend,,,,2007,26620.906419239058
26945.55,,Girth Weld,,,,2007,26640.564
26946.29,12:24:00,metal loss,25.0,2.68,0.71,2007,26641.554741957105
26975.39,,Girth Weld,,,,2007,26680.515
27006.9,,Girth Weld,,,,2007,26720.741
27046.71,,Girth Weld,,,,2007,26760.755
27086.56,,Girth Weld,,,,2007,26800.899
27126.46,,Girth Weld,,,,2007,26840.971
27166.44,,Girth Weld,,,,2007,26881.309
27206.48,,Girth Weld,,,,2007,26893.704
27246.47,,Girth Weld,,,,2007,26933.855
27275.76,,Girth Weld,,,,2007,26974.15
27315.75,,Girth Weld,,,,2007,26996.867
27316.61,05:54:00,metal loss-manufacturing anomaly,16.0,0.91,0.83,2007,26997.733066033015
27355.73,,Girth Weld,,,,2007,27037.129
27395.71,,Girth Weld,,,,2007,27051.175
27435.72,,Girth Weld,,,,2007,27081.063
27475.73,,Girth Weld,,,,2007,27112.526
27515.78,,Girth Weld,,,,2007,27152.654
27555.75,,Girth Weld,,,,2007,27192.841
27579.43,01:21:00,metal loss-manufacturing anomaly,12.0,5.24,1.38,2007,27216.564248436327
27581.21,01:09:00,metal loss-manufacturing anomaly,24.0,3.9,0.87,2007,27218.34749937453
27582.11,01:04:00,metal loss-manufacturing anomaly,21.0,3.42,0.75,2007,27219.24914310733
27582.56,01:01:00,metal loss-manufacturing anomaly,11.0,3.46,2.17,2007,27219.69996497373
27582.88,01:15:00,metal loss-manufacturing anomaly,21.0,3.39,0.75,2007,27220.020549412056
27595.72,,Girth Weld,,,,2007,27232.884
27635.77,,Girth Weld,,,,2007,27273.094
27675.83,,Girth Weld,,,,2007,27313.1
27715.9,,Girth Weld,,,,2007,27353.373
27755.88,,Girth Weld,,,,2007,27382.664
27796.02,,Girth Weld,,,,2007,27422.858
27836.05,,Girth Weld,,,,2007,27462.792
27875.93,,Girth Weld,,,,2007,27503.012
27892.3,08:17:00,metal loss-manufacturing anomaly,10.0,3.23,1.06,2007,27519.393074668
27915.84,,Girth Weld,,,,2007,27542.949
27944.8,10:04:00,metal loss-manufacturing anomaly,20.0,1.06,1.18,2007,27572.21871313538
27955.58,,Girth Weld,,,,2007,27583.114
27962.1,,Bend,,,,2007,27602.906680334087
27968.75,,Girth Weld,,,,2007,27623.094
28008.71,,Girth Weld,,,,2007,27663.232
28027.51,07:02:00,metal loss-manufacturing anomaly,10.0,0.43,0.71,2007,27682.00284542271
28048.69,,Girth Weld,,,,2007,27703.15
28069.22,,Girth Weld,,,,2007,27743.392
28109.2,,Girth Weld,,,,2007,27783.412
28149.12,,Girth Weld,,,,2007,27823.727
28189.11,,Girth Weld,,,,2007,27863.727
28207.03,10:31:00,metal loss-manufacturing anomaly,17.0,4.33,1.42,2007,27885.89983732351
28221.69,,Girth Weld,,,,2007,27904.039
28261.77,,Girth Weld,,,,2007,27944.032
28294.62,,Girth Weld,,,,2007,27984.327
28334.54,,Girth Weld,,,,2007,28024.469
28374.6,,Girth Weld,,,,2007,28064.56
28414.51,,Girth Weld,,,,2007,28077.89
28454.42,,Girth Weld,,,,2007,28118.156
28494.39,,Girth Weld,,,,2007,28158.589
28534.33,,Girth Weld,,,,2007,28179.085
28574.28,,Girth Weld,,,,2007,28219.288
28614.29,,Girth Weld,,,,2007,28259.262
28654.26,,Girth Weld,,,,2007,28299.38
28694.11,,Girth Weld,,,,2007,28332.001
28734.1,,Girth Weld,,,,2007,28372.228
28774.1,,Girth Weld,,,,2007,28405.059
28783.01,04:47:00,metal loss-manufacturing anomaly,13.0,6.3,1.89,2007,28414.016716216218
28814.06,,Girth Weld,,,,2007,28445.233
28814.67,04:06:00,Cluster,30.0,4.73,21.05,2007,28445.8444483879
28854.07,,Girth Weld,,,,2007,28485.338
28894.11,,Girth Weld,,,,2007,28525.548
28934.19,,Girth Weld,,,,2007,28565.564
28974.12,,Girth Weld,,,,2007,28605.728
29014.13,,Girth Weld,,,,2007,28645.817
29052.98,03:20:00,Cluster,42.0,5.77,42.81,2007,28684.80682504374
29054.14,,Girth Weld,,,,2007,28685.971
29087.49,,Girth Weld,,,,2007,28725.997
29127.5,,Girth Weld,,,,2007,28766.171
29128.12,03:54:00,Cluster,38.0,3.5,20.36,2007,28766.788969499998
29146.54,05:29:00,Cluster,35.0,8.46,10.87,2007,28785.148644
29167.5,,Girth Weld,,,,2007,28806.04
29206.49,07:27:00,metal loss,38.0,2.09,9.8,2007,28845.40612503132
29206.54,03:42:00,metal loss,17.0,1.18,5.95,2007,28845.456607366574
29206.61,05:14:00,Cluster,32.0,4.13,10.41,2007,28845.527282635932
29207.41,,Girth Weld,,,,2007,28846.335
29207.99,04:48:00,Cluster,21.0,6.46,3.65,2007,28846.916247623813
29208.08,06:29:00,Cluster,11.0,4.93,6.08,2007,28847.006441220612
29208.13,05:52:00,metal loss,36.0,4.41,1.18,2007,28847.056548774388
29247.39,,Girth Weld,,,,2007,28886.401
29287.37,,Girth Weld,,,,2007,28926.644
29327.44,,Girth Weld,,,,2007,28966.644
29367.58,,Girth Weld,,,,2007,29006.903
29407.68,,Girth Weld,,,,2007,29046.962
29410.95,05:40:00,metal loss,13.0,1.38,1.06,2007,29050.24390573566
29414.83,05:57:00,Cluster,11.0,4.56,6.12,2007,29054.138032418952
29417.63,05:18:00,Cluster,22.0,6.3,3.35,2007,29056.94822693267
29419.53,05:17:00,Cluster,22.0,4.18,2.91,2007,29058.8551446384
29446.91,04:57:00,metal loss,15.0,0.91,1.22,2007,29086.334832418954
29446.92,08:22:00,metal loss,42.0,1.02,3.86,2007,29086.344868827928
29447.78,,Girth Weld,,,,2007,29087.208
29452.86,06:28:00,metal loss-manufacturing anomaly,15.0,0.55,0.71,2007,29092.2897793345
29487.75,,Girth Weld,,,,2007,29127.192
29527.76,,Girth Weld,,,,2007,29167.47
29567.76,,Girth Weld,,,,2007,29200.768
29607.7,,Girth Weld,,,,2007,29241.02
29645.29,,Girth Weld,,,,2007,29281.037
29685.45,,Girth Weld,,,,2007,29321.132
29691.51,,Bend,,,,2007,29340.858531707312
29697.75,,Girth Weld,,,,2007,29361.171
29737.85,,Girth Weld,,,,2007,29401.348
29757.91,,Girth Weld,,,,2007,29441.391
29792.18,,Girth Weld,,,,2007,29481.663
29832.21,,Girth Weld,,,,2007,29521.759
29872.18,,Girth Weld,,,,2007,29562.11
29912.2,,Girth Weld,,,,2007,29602.119
29952.18,,Girth Weld,,,,2007,29642.339
29992.14,,Girth Weld,,,,2007,29682.343
30032.16,,Girth Weld,,,,2007,29722.543
30072.15,,Girth Weld,,,,2007,29760.151
30112.18,,Girth Weld,,,,2007,29800.643
30151.99,,Girth Weld,,,,2007,29812.9
30192.0,,Girth Weld,,,,2007,29853.15
30231.91,,Girth Weld,,,,2007,29873.353
30262.24,06:20:00,metal loss,10.0,1.26,1.65,2007,29899.41385495992
30264.0,04:47:00,metal loss,10.0,1.06,1.14,2007,29900.926123496993
30271.83,,Girth Weld,,,,2007,29907.654
30311.61,,Girth Weld,,,,2007,29947.933
30351.5,,Girth Weld,,,,2007,29987.966
30391.46,,Girth Weld,,,,2007,30028.199
30431.48,,Girth Weld,,,,2007,30068.255
30471.4,,Girth Weld,,,,2007,30108.399
30471.96,06:06:00,Cluster,17.0,4.76,11.46,2007,30108.9597007007
30511.36,,Girth Weld,,,,2007,30148.409
30551.28,,Girth Weld,,,,2007,30188.629
30570.99,11:29:00,metal loss-manufacturing anomaly,19.0,3.31,0.55,2007,30208.34195576106
30573.44,11:38:00,metal loss-manufacturing anomaly,10.0,4.17,4.25,2007,30210.792323169208
30574.03,11:51:00,metal loss-manufacturing anomaly,26.0,3.66,0.71,2007,30211.382411647086
30574.76,11:36:00,metal loss-manufacturing anomaly,10.0,3.11,0.87,2007,30212.112521119718
30576.1,11:33:00,metal loss-manufacturing anomaly,15.0,3.58,7.01,2007,30213.45272206948
30576.86,11:42:00,metal loss-manufacturing anomaly,10.0,3.23,1.58,2007,30214.21283604099
30577.29,11:30:00,metal loss-manufacturing anomaly,14.0,4.02,3.74,2007,30214.64290052487
30577.99,11:20:00,metal loss-manufacturing anomaly,10.0,4.13,8.66,2007,30215.343005498627
30578.61,11:28:00,metal loss-manufacturing anomaly,28.0,3.94,6.38,2007,30215.963098475382
30591.29,,Girth Weld,,,,2007,30228.645
30631.25,,Girth Weld,,,,2007,30268.77
30671.23,,Girth Weld,,,,2007,30308.78
30676.87,06:24:00,metal loss-manufacturing anomaly,17.0,3.03,0.55,2007,30314.458146292585
30676.88,06:34:00,metal loss-manufacturing anomaly,13.0,2.79,0.63,2007,30314.468213927856
30711.15,,Girth Weld,,,,2007,30348.97
30739.96,,Girth Weld,,,,2007,30389.003
30775.35,,Girth Weld,,,,2007,30429.203
30811.94,,Girth Weld,,,,2007,30469.216
30851.92,,Girth Weld,,,,2007,30509.518
30857.47,,Bend,,,,2007,30529.835362888487
30862.86,,Girth Weld,,,,2007,30549.567
30884.37,,Girth Weld,,,,2007,30589.836
30924.36,,Girth Weld,,,,2007,30629.826
30929.58,,Bend,,,,2007,30650.122469565224
30934.71,,Girth Weld,,,,2007,30670.069
30968.4,,Girth Weld,,,,2007,30710.131
31008.39,,Girth Weld,,,,2007,30750.285
31013.67,04:16:00,metal loss-manufacturing anomaly,15.0,0.47,0.71,2007,30755.584849624058
31048.29,,Girth Weld,,,,2007,30790.335
31088.29,,Girth Weld,,,,2007,30830.574
31128.31,,Girth Weld,,,,2007,30859.37
31168.2,,Girth Weld,,,,2007,30895.007
31208.05,,Girth Weld,,,,2007,30931.631
31247.97,,Girth Weld,,,,2007,30971.788
31287.91,,Girth Weld,,,,2007,30982.776
31323.31,,Girth Weld,,,,2007,31004.288
31363.26,,Girth Weld,,,,2007,31044.495
31403.24,,Girth Weld,,,,2007,31055.404
31443.2,,Girth Weld,,,,2007,31089.108
31483.17,,Girth Weld,,,,2007,31129.291
31492.84,,Girth Weld,,,,2007,31169.347
31497.61,,Bend,,,,2007,31189.640447619047
31502.29,,Girth Weld,,,,2007,31209.551
31508.43,,Girth Weld,,,,2007,31249.652
31509.12,02:17:00,Cluster,31.0,6.41,31.02,2007,31250.344582979782
31509.22,10:05:00,Cluster,14.0,3.59,14.6,2007,31250.444957324682
31547.58,,Above Ground Marker,,,,2007,31288.948556026953
31548.5,,Girth Weld,,,,2007,31289.872
31549.2,02:54:00,Cluster,28.0,5.63,6.43,2007,31291.626399748588
31549.2,05:24:00,Cluster,12.0,4.92,4.34,2007,31291.626399748588
31551.06,11:30:00,Cluster,11.0,6.3,7.92,2007,31296.288090509115
31564.41,,Girth Weld,,,,2007,31329.747
31569.39,,Bend,,,,2007,31350.309696098557
31574.15,,Girth Weld,,,,2007,31369.964
31574.91,06:22:00,Cluster,52.0,4.91,8.27,2007,31372.75876216712
31574.95,03:58:00,Cluster,10.0,3.01,5.43,2007,31372.905854912762
31574.96,05:29:00,metal loss,24.0,4.13,2.28,2007,31372.942628099165
31583.48,06:28:00,metal loss,19.0,1.42,1.77,2007,31404.273382920102
31585.04,,Girth Weld,,,,2007,31410.01
31586.57,05:46:00,metal loss,16.0,1.3,3.62,2007,31412.58343829787
31606.19,,Girth Weld,,,,2007,31445.584
31646.15,,Girth Weld,,,,2007,31485.587
31656.76,,Girth Weld,,,,2007,31525.751
31681.63,,Girth Weld,,,,2007,31565.758
31692.19,,Girth Weld,,,,2007,31605.889
31732.15,,Girth Weld,,,,2007,31615.623
31740.78,,Girth Weld,,,,2007,31625.236
31780.8,,Girth Weld,,,,2007,31631.427
31818.81,,Girth Weld,,,,2007,31671.604
31832.89,,Girth Weld,,,,2007,31687.585
31872.88,,Girth Weld,,,,2007,31697.313
31884.6,,Girth Weld,,,,2007,31708.291
31924.61,,Girth Weld,,,,2007,31729.511
31941.4,,Girth Weld,,,,2007,31769.583
31980.44,04:26:00,Cluster,13.0,3.34,16.86,2007,31779.857813186813
31981.44,,Girth Weld,,,,2007,31780.121
32021.38,,Girth Weld,,,,2007,31805.174
32033.57,,Girth Weld,,,,2007,31815.758
32073.56,,Girth Weld,,,,2007,31855.837
32079.84,,Girth Weld,,,,2007,31864.373
32119.82,,Girth Weld,,,,2007,31904.626
32159.93,,Girth Weld,,,,2007,31942.972
32179.29,,Girth Weld,,,,2007,31957.11
32218.96,,Girth Weld,,,,2007,31997.411
32258.9,,Girth Weld,,,,2007,32009.163
32273.61,,Girth Weld,,,,2007,32049.268
32305.53,,Girth Weld,,,,2007,32066.115
32311.21,,Bend,,,,2007,32085.77014629948
32317.15,,Girth Weld,,,,2007,32106.325
32350.93,,Girth Weld,,,,2007,32146.519
32356.11,,Bend,,,,2007,32152.529958333333
32361.49,,Girth Weld,,,,2007,32158.773
32371.94,,Girth Weld,,,,2007,32198.845
32411.84,,Girth Weld,,,,2007,32205.085
32416.75,,Bend,,,,2007,32224.17208923375
32422.15,,Girth Weld,,,,2007,32245.164
32445.14,,Girth Weld,,,,2007,32285.387
32485.09,,Girth Weld,,,,2007,32304.836
32514.08,11:34:00,Cluster,16.0,4.18,2.2,2007,32344.29697069847
32514.44,,Girth Weld,,,,2007,32344.787
32554.17,,Girth Weld,,,,2007,32384.888
32594.09,,Girth Weld,,,,2007,32399.498
