distance,clock,feature_type,depth,length,width,survey_year
36681.847,,Girth Weld,,,,2022
36721.86,,Girth Weld,,,,2022
36762.077,,Girth Weld,,,,2022
36772.185,,Field Bend,,,,2022
36802.047,,Girth Weld,,,,2022
36842.247,,Girth Weld,,,,2022
36851.804,02:22:00,Metal Loss,11.0,2.9,1.8,2022
36861.47,02:39:00,Metal Loss,13.0,3.2,2.9,2022
36882.306,,Girth Weld,,,,2022
36922.411,,Girth Weld,,,,2022
36961.847,,Girth Weld,,,,2022
37002.08,,Girth Weld,,,,2022
37025.157,,Girth Weld,,,,2022
37065.417,,Girth Weld,,,,2022
37069.879,,Bend,,,,2022
37074.426,,Girth Weld,,,,2022
37079.373,,AGM,,,,2022
37080.157,06:27:00,Metal Loss,17.0,3.0,1.0,2022
37080.509,,Girth Weld,,,,2022
37118.547,,Girth Weld,,,,2022
37158.819,,Girth Weld,,,,2022
37169.573,12:06:00,Metal Loss,30.0,0.6,1.0,2022
37169.948,12:04:00,Metal Loss,28.0,0.6,1.2,2022
37189.583,12:04:00,Metal Loss,22.0,0.6,1.1,2022
37190.01,12:06:00,Metal Loss,22.0,0.6,1.1,2022
37198.822,,Girth Weld,,,,2022
37238.701,,Girth Weld,,,,2022
37245.614,,Girth Weld,,,,2022
37249.78,,Bend,,,,2022
37254.075,,Girth Weld,,,,2022
37265.436,,Girth Weld,,,,2022
37286.703,,Field Bend,,,,2022
37299.491,,Girth Weld,,,,2022
37339.718,,Girth Weld,,,,2022
37379.938,,Girth Weld,,,,2022
37420.246,,Girth Weld,,,,2022
37460.423,,Girth Weld,,,,2022
37489.58,,Girth Weld,,,,2022
37492.188,07:56:00,Seam Weld Manufacturing Anomaly,,5.0,,2022
37500.371,,Field Bend,,,,2022
37517.316,,Girth Weld,,,,2022
37557.546,,Girth Weld,,,,2022
37580.203,07:30:00,Metal Loss,12.0,13.2,3.4,2022
37581.778,07:30:00,Metal Loss,15.0,3.5,2.4,2022
37591.339,,Girth Weld,,,,2022
37595.886,,Bend,,,,2022
37600.725,,Girth Weld,,,,2022
37640.869,,Girth Weld,,,,2022
37644.482,07:50:00,Metal Loss,11.0,5.9,1.9,2022
37651.503,11:08:00,Metal Loss,26.0,0.6,0.9,2022
37651.906,11:14:00,Metal Loss,27.0,0.6,1.5,2022
37680.482,,Girth Weld,,,,2022
37717.379,,Girth Weld,,,,2022
37723.117,,Bend,,,,2022
37729.072,,Girth Weld,,,,2022
37730.033,05:18:00,Metal Loss,25.0,1.2,1.2,2022
37730.456,05:23:00,Metal Loss,25.0,1.6,1.1,2022
37737.789,,Girth Weld,,,,2022
37777.802,,Girth Weld,,,,2022
37816.23,,Girth Weld,,,,2022
37856.227,,Girth Weld,,,,2022
37896.47,,Girth Weld,,,,2022
37936.473,,Girth Weld,,,,2022
37966.325,,Field Bend,,,,2022
37976.713,,Girth Weld,,,,2022
38016.788,,Girth Weld,,,,2022
38056.982,,Girth Weld,,,,2022
38070.164,01:23:00,Seam Weld Manufacturing Anomaly,,6.9,,2022
38085.935,,Field Bend,,,,2022
38090.719,01:19:00,Seam Weld Manufacturing Anomaly,,10.1,,2022
38095.312,,Girth Weld,,,,2022
38125.098,,Field Bend,,,,2022
38134.344,04:50:00,Metal Loss,16.0,12.8,6.1,2022
38134.705,02:17:00,Metal Loss,29.0,11.7,3.6,2022
38135.043,,Girth Weld,,,,2022
38175.01,,Girth Weld,,,,2022
38215.217,,Girth Weld,,,,2022
38255.253,,Girth Weld,,,,2022
38295.509,,Girth Weld,,,,2022
38322.316,,Field Bend,,,,2022
38335.522,,Girth Weld,,,,2022
38375.738,,Girth Weld,,,,2022
38384.045,,Girth Weld,,,,2022
38424.272,,Girth Weld,,,,2022
38444.058,12:49:00,Seam Weld Manufacturing Anomaly,,3.5,,2022
38452.411,12:54:00,Seam Weld Manufacturing Anomaly,,13.3,,2022
38454.403,12:53:00,Seam Weld Manufacturing Anomaly,,14.3,,2022
38456.841,12:50:00,Seam Weld Manufacturing Anomaly,,9.6,,2022
38464.285,,Girth Weld,,,,2022
38465.102,02:43:00,Seam Weld Manufacturing Anomaly,,7.1,,2022
38466.273,02:42:00,Seam Weld Manufacturing Anomaly,,7.5,,2022
38467.674,02:43:00,Seam Weld Manufacturing Anomaly,,7.0,,2022
38499.564,,Girth Weld,,,,2022
38533.78,09:06:00,Seam Weld Manufacturing Anomaly,,2.9,,2022
38539.58,,Girth Weld,,,,2022
38579.816,,Girth Weld,,,,2022
38619.849,,Girth Weld,,,,2022
38659.541,,Girth Weld,,,,2022
38699.541,,Girth Weld,,,,2022
38700.0,,AGM,,,,2022
38739.721,,Girth Weld,,,,2022
38779.718,,Girth Weld,,,,2022
38820.013,,Girth Weld,,,,2022
38842.877,,Field Bend,,,,2022
38860.154,,Girth Weld,,,,2022
38900.246,,Girth Weld,,,,2022
38911.549,,Field Bend,,,,2022
38940.551,,Girth Weld,,,,2022
38980.528,,Girth Weld,,,,2022
39020.676,,Girth Weld,,,,2022
39060.741,,Girth Weld,,,,2022
39081.43,02:44:00,Seam Weld Manufacturing Anomaly,,4.7,,2022
39082.946,02:54:00,Seam Weld Manufacturing Anomaly,,5.1,,2022
39098.504,04:23:00,Metal Loss,14.0,3.9,3.2,2022
39098.848,06:26:00,Metal Loss,13.0,3.7,2.7,2022
39100.978,,Girth Weld,,,,2022
39141.178,,Girth Weld,,,,2022
39148.484,,Girth Weld,,,,2022
39171.804,,Field Bend,,,,2022
39188.773,,Girth Weld,,,,2022
39228.894,,Girth Weld,,,,2022
39249.019,08:40:00,Metal Loss,17.0,1.1,1.3,2022
39250.528,08:33:00,Metal Loss,20.0,1.7,0.9,2022
39250.968,08:04:00,Metal Loss,19.0,6.2,2.5,2022
39251.115,,Field Bend,,,,2022
39267.982,04:25:00,Metal Loss,17.0,2.0,2.4,2022
39268.14,05:26:00,Metal Loss,26.0,1.4,1.2,2022
39268.219,06:03:00,Metal Loss,15.0,1.9,1.6,2022
39269.055,,Girth Weld,,,,2022
39269.895,04:23:00,Metal Loss,11.0,4.6,4.1,2022
39297.274,06:03:00,Metal Loss,24.0,2.4,1.5,2022
39297.762,,Girth Weld,,,,2022
39337.818,,Girth Weld,,,,2022
39347.428,,Field Bend,,,,2022
39353.855,08:13:00,Metal Loss,15.0,5.1,2.0,2022
39377.9,,Girth Weld,,,,2022
39386.001,,Field Bend,,,,2022
39394.137,,Girth Weld,,,,2022
39434.206,,Girth Weld,,,,2022
39439.97,,Bend,,,,2022
39446.309,,Girth Weld,,,,2022
39454.222,,Girth Weld,,,,2022
39460.105,,Bend,,,,2022
39466.027,,Girth Weld,,,,2022
39466.64,06:03:00,Metal Loss,18.0,9.7,4.5,2022
39467.034,04:46:00,Metal Loss,16.0,3.7,2.0,2022
39488.054,06:26:00,Metal Loss,14.0,4.2,3.5,2022
39488.596,01:39:00,Metal Loss,15.0,7.3,3.2,2022
39488.97,,Girth Weld,,,,2022
39517.218,03:20:00,Metal Loss,14.0,1.9,1.8,2022
39518.1,,Girth Weld,,,,2022
39558.163,,Girth Weld,,,,2022
39558.96,03:52:00,Metal Loss,15.0,2.0,2.0,2022
39558.983,08:34:00,Metal Loss,27.0,2.7,2.1,2022
39559.068,07:47:00,Metal Loss,20.0,2.3,1.8,2022
39559.098,02:23:00,Metal Loss,21.0,2.1,2.0,2022
39562.543,02:48:00,Metal Loss,30.0,2.0,1.7,2022
39562.995,03:09:00,Metal Loss,18.0,3.6,2.4,2022
39566.683,02:02:00,Metal Loss,15.0,4.1,2.5,2022
39568.93,02:48:00,Metal Loss,12.0,2.8,2.4,2022
39573.57,02:38:00,Metal Loss,21.0,3.3,2.8,2022
39575.492,02:36:00,Metal Loss,18.0,10.0,3.3,2022
39576.772,06:10:00,Metal Loss,17.0,2.8,2.1,2022
39576.798,02:20:00,Metal Loss,35.0,2.6,1.4,2022
39578.724,06:01:00,Metal Loss,11.0,5.1,1.7,2022
39580.085,06:01:00,Metal Loss,23.0,2.4,1.3,2022
39581.65,,Field Bend,,,,2022
39582.09,06:03:00,Metal Loss,17.0,1.5,0.7,2022
39583.241,05:55:00,Metal Loss,14.0,2.7,0.6,2022
39584.108,06:03:00,Metal Loss,24.0,5.3,2.6,2022
39586.135,06:01:00,Metal Loss,22.0,2.0,1.6,2022
39587.169,05:59:00,Metal Loss,21.0,2.1,2.2,2022
39587.848,06:02:00,Metal Loss,18.0,2.6,1.8,2022
39591.375,06:03:00,Metal Loss,18.0,2.6,1.9,2022
39598.369,,Girth Weld,,,,2022
39601.512,08:17:00,Seam Weld Manufacturing Anomaly,,26.6,,2022
39628.189,07:10:00,Metal Loss,12.0,6.5,1.9,2022
39633.117,09:31:00,Metal Loss,23.0,3.3,2.2,2022
39633.189,02:23:00,Metal Loss,15.0,2.7,2.4,2022
39633.488,08:12:00,Metal Loss,22.0,2.5,1.8,2022
39633.763,10:21:00,Metal Loss,17.0,3.9,2.4,2022
39634.36,,Girth Weld,,,,2022
39639.17,,Bend,,,,2022
39644.154,,Girth Weld,,,,2022
39644.56,02:47:00,Metal Loss,14.0,8.2,3.7,2022
39646.759,03:05:00,Metal Loss,20.0,8.4,3.9,2022
39648.123,07:32:00,Metal Loss,16.0,3.0,2.0,2022
39683.799,06:27:00,Metal Loss,14.0,1.9,1.7,2022
39684.232,06:14:00,Metal Loss,22.0,11.8,8.3,2022
39684.531,,Girth Weld,,,,2022
39706.903,,Girth Weld,,,,2022
39707.047,03:58:00,Metal Loss,27.0,2.2,2.4,2022
39707.06,07:53:00,Metal Loss,19.0,10.7,4.4,2022
39707.762,04:56:00,Metal Loss,28.0,2.4,2.0,2022
39707.762,06:55:00,Metal Loss,25.0,3.2,2.6,2022
39707.815,06:21:00,Metal Loss,21.0,3.0,1.6,2022
39725.01,,Field Bend,,,,2022
39745.141,,Start Repair Marker,,,,2022
39745.371,,Start Repair Marker,,,,2022
39745.682,,Start Composite Wrap,,,,2022
39746.476,09:48:00,Metal Loss,12.0,4.2,3.2,2022
39746.765,03:26:00,Metal Loss,16.0,3.9,2.7,2022
39746.804,02:23:00,Metal Loss,15.0,5.7,2.4,2022
39747.064,06:03:00,Metal Loss,49.0,0.7,1.4,2022
39747.126,,Girth Weld,,,,2022
39747.382,08:36:00,Metal Loss,15.0,6.1,2.2,2022
39747.841,03:30:00,Metal Loss,20.0,4.8,5.7,2022
39747.841,07:48:00,Metal Loss,25.0,3.4,3.0,2022
39748.009,05:02:00,Metal Loss,11.0,5.2,1.3,2022
39748.553,,End Composite Wrap,,,,2022
39748.796,,End Repair Marker,,,,2022
39748.832,,End Repair Marker,,,,2022
39760.781,,Field Bend,,,,2022
39784.37,,Girth Weld,,,,2022
39789.413,,Bend,,,,2022
39794.856,,Girth Weld,,,,2022
39795.282,03:58:00,Metal Loss,10.0,7.4,4.6,2022
39795.912,02:55:00,Metal Loss,21.0,11.9,6.5,2022
39795.994,01:22:00,Metal Loss,24.0,1.1,1.0,2022
39796.44,07:10:00,Metal Loss,54.0,1.7,3.9,2022
39796.896,08:03:00,Metal Loss,50.0,1.7,4.0,2022
39826.742,,Girth Weld,,,,2022
39860.732,,Girth Weld,,,,2022
39861.355,07:33:00,Metal Loss,20.0,7.1,2.8,2022
39861.535,08:46:00,Metal Loss,24.0,4.6,5.9,2022
39884.865,,Field Bend,,,,2022
39898.993,05:25:00,Metal Loss,21.0,14.2,6.6,2022
39899.377,06:56:00,Metal Loss,15.0,7.4,7.8,2022
39899.508,11:38:00,Metal Loss,11.0,5.5,3.7,2022
39899.626,02:43:00,Metal Loss,16.0,1.1,4.0,2022
39899.793,09:13:00,Metal Loss,15.0,3.7,3.6,2022
39900.269,07:15:00,Metal Loss,20.0,4.4,3.2,2022
39900.984,,Girth Weld,,,,2022
39902.119,,Start Recoat,,,,2022
39902.664,09:21:00,Metal Loss,16.0,3.8,10.6,2022
39902.881,03:44:00,Metal Loss,16.0,1.7,1.1,2022
39902.946,04:16:00,Metal Loss,21.0,1.5,1.9,2022
39903.018,04:51:00,Metal Loss,43.0,4.4,4.5,2022
39903.232,10:01:00,Metal Loss,24.0,2.2,1.2,2022
39903.97,,End Recoat,,,,2022
39918.392,,Girth Weld,,,,2022
39922.769,,Bend,,,,2022
39927.356,,Girth Weld,,,,2022
39933.488,,Girth Weld,,,,2022
39944.239,08:48:00,Seam Weld Manufacturing Anomaly,,12.5,,2022
39955.443,08:47:00,Seam Weld Manufacturing Anomaly,,8.4,,2022
39963.481,,Girth Weld,,,,2022
39980.338,01:31:00,Seam Weld Manufacturing Anomaly,,13.5,,2022
39988.084,,Girth Weld,,,,2022
40025.817,,Girth Weld,,,,2022
40065.84,,Girth Weld,,,,2022
40106.093,,Girth Weld,,,,2022
40125.213,12:28:00,Seam Weld Manufacturing Anomaly,,19.5,,2022
40146.063,,Girth Weld,,,,2022
40165.308,11:07:00,Metal Loss,12.0,9.2,3.4,2022
40186.224,,Girth Weld,,,,2022
40196.444,,AGM,,,,2022
40226.296,,Girth Weld,,,,2022
40266.529,,Girth Weld,,,,2022
40266.955,04:37:00,Metal Loss,14.0,2.2,2.5,2022
40283.563,,Field Bend,,,,2022
40306.539,,Girth Weld,,,,2022
40330.295,07:04:00,Seam Weld Manufacturing Anomaly,,14.9,,2022
40340.377,06:23:00,Metal Loss,15.0,2.3,1.0,2022
40346.755,,Girth Weld,,,,2022
40386.795,,Girth Weld,,,,2022
40427.07,,Girth Weld,,,,2022
40441.66,04:03:00,Metal Loss,17.0,2.8,1.0,2022
40467.096,,Girth Weld,,,,2022
40507.306,,Girth Weld,,,,2022
40512.897,01:54:00,Metal Loss,11.0,3.3,1.7,2022
40522.392,02:09:00,Metal Loss,13.0,3.5,1.3,2022
40536.155,02:25:00,Metal Loss,11.0,11.4,3.1,2022
40546.942,,Girth Weld,,,,2022
40587.221,,Girth Weld,,,,2022
40627.201,,Girth Weld,,,,2022
40653.389,09:15:00,Seam Weld Manufacturing Anomaly,,13.4,,2022
40667.434,,Girth Weld,,,,2022
40690.659,,Field Bend,,,,2022
40707.585,,Girth Weld,,,,2022
40747.828,,Girth Weld,,,,2022
40766.391,,Field Bend,,,,2022
40787.995,,Girth Weld,,,,2022
40827.152,12:35:00,Metal Loss,16.0,3.9,4.1,2022
40827.247,03:20:00,Metal Loss,21.0,3.0,2.8,2022
40827.349,02:20:00,Metal Loss,18.0,3.2,2.3,2022
40827.356,08:09:00,Metal Loss,60.0,0.9,1.5,2022
40828.163,,Girth Weld,,,,2022
40832.303,,Bend,,,,2022
40836.663,,Girth Weld,,,,2022
40846.883,,Girth Weld,,,,2022
40852.011,,Bend,,,,2022
40857.395,,Girth Weld,,,,2022
40858.848,10:12:00,Metal Loss,17.0,1.5,1.9,2022
40859.806,10:06:00,Metal Loss,18.0,1.4,1.9,2022
40860.098,10:20:00,Metal Loss,19.0,2.4,4.8,2022
40860.138,09:33:00,Metal Loss,14.0,3.4,2.1,2022
40860.545,10:30:00,Metal Loss,20.0,8.6,6.8,2022
40861.43,01:22:00,Metal Loss,14.0,4.8,2.6,2022
40862.083,01:25:00,Metal Loss,14.0,1.9,1.5,2022
40897.566,,Girth Weld,,,,2022
40901.453,04:29:00,Metal Loss,10.0,5.2,3.3,2022
40905.102,04:29:00,Metal Loss,12.0,12.4,5.3,2022
40911.444,04:30:00,Metal Loss,12.0,3.8,1.3,2022
40914.816,04:27:00,Metal Loss,12.0,4.2,3.2,2022
40916.463,04:24:00,Metal Loss,11.0,14.1,5.5,2022
40918.796,04:15:00,Metal Loss,11.0,5.3,1.7,2022
40919.675,,Girth Weld,,,,2022
40920.646,08:25:00,Metal Loss,12.0,5.0,3.5,2022
40921.913,07:11:00,Metal Loss,21.0,1.4,2.3,2022
40959.797,,Girth Weld,,,,2022
40968.12,,Field Bend,,,,2022
40989.252,,Girth Weld,,,,2022
41029.288,,Girth Weld,,,,2022
41069.498,,Girth Weld,,,,2022
41086.273,05:58:00,Metal Loss,20.0,14.8,10.3,2022
41087.923,07:02:00,Metal Loss,15.0,8.6,2.6,2022
41088.556,04:34:00,Metal Loss,42.0,18.0,6.6,2022
41089.124,07:03:00,Metal Loss,14.0,16.3,4.1,2022
41094.547,05:45:00,Metal Loss,26.0,15.8,8.6,2022
41095.344,04:46:00,Metal Loss,15.0,5.6,3.5,2022
41096.093,05:44:00,Metal Loss,15.0,1.9,1.7,2022
41101.335,07:07:00,Metal Loss,19.0,12.5,3.3,2022
41101.45,04:33:00,Metal Loss,13.0,2.2,1.5,2022
41101.893,04:16:00,Metal Loss,12.0,2.5,1.9,2022
41102.552,04:17:00,Metal Loss,15.0,3.0,1.9,2022
41102.772,07:18:00,Metal Loss,16.0,1.7,1.9,2022
41103.238,07:18:00,Metal Loss,15.0,1.4,0.7,2022
41103.78,07:10:00,Metal Loss,14.0,2.9,1.1,2022
41104.485,07:09:00,Metal Loss,20.0,20.0,3.4,2022
41109.495,,Girth Weld,,,,2022
41149.718,,Girth Weld,,,,2022
41154.482,09:30:00,Metal Loss,15.0,23.1,4.9,2022
41159.974,09:14:00,Metal Loss,11.0,3.3,1.0,2022
41161.568,09:46:00,Metal Loss,11.0,22.0,4.2,2022
41168.72,09:13:00,Metal Loss,14.0,2.4,1.8,2022
41170.092,09:13:00,Metal Loss,14.0,4.1,2.0,2022
41171.115,09:18:00,Metal Loss,11.0,6.6,3.2,2022
41171.903,09:24:00,Metal Loss,13.0,14.4,3.6,2022
41174.898,09:23:00,Metal Loss,14.0,2.9,3.7,2022
41181.125,09:24:00,Metal Loss,11.0,3.6,1.7,2022
41189.646,,Girth Weld,,,,2022
41229.882,,Girth Weld,,,,2022
41244.938,,Field Bend,,,,2022
41269.964,,Girth Weld,,,,2022
41270.289,09:58:00,Metal Loss,14.0,4.4,3.0,2022
41270.919,10:01:00,Metal Loss,12.0,11.6,3.7,2022
41281.722,09:40:00,Metal Loss,13.0,8.5,1.9,2022
41285.837,09:40:00,Metal Loss,17.0,22.5,2.0,2022
41290.64,10:15:00,Metal Loss,14.0,2.8,1.0,2022
41291.093,10:06:00,Metal Loss,18.0,3.0,1.6,2022
41299.275,10:00:00,Metal Loss,15.0,7.5,2.0,2022
41300.764,09:38:00,Metal Loss,17.0,5.6,2.0,2022
41306.299,,Girth Weld,,,,2022
41318.894,01:42:00,Metal Loss,13.0,4.5,1.5,2022
41321.854,01:46:00,Metal Loss,19.0,3.6,1.8,2022
41322.329,01:51:00,Metal Loss,15.0,5.5,2.4,2022
41324.203,01:49:00,Metal Loss,20.0,2.0,2.1,2022
41325.64,01:41:00,Metal Loss,13.0,6.1,1.6,2022
41328.963,02:01:00,Metal Loss,15.0,3.0,1.9,2022
41330.394,01:32:00,Metal Loss,12.0,6.1,2.0,2022
41332.336,01:53:00,Metal Loss,12.0,4.0,2.4,2022
41334.505,01:53:00,Metal Loss,10.0,6.3,1.6,2022
41338.104,01:57:00,Metal Loss,14.0,7.0,3.5,2022
41339.833,02:05:00,Metal Loss,14.0,4.8,1.5,2022
41340.735,02:04:00,Metal Loss,14.0,4.5,1.9,2022
41343.602,01:58:00,Metal Loss,11.0,9.7,3.3,2022
41345.118,01:40:00,Metal Loss,10.0,8.0,1.7,2022
41346.316,,Girth Weld,,,,2022
41386.539,,Girth Weld,,,,2022
41426.565,,Girth Weld,,,,2022
41466.768,,Girth Weld,,,,2022
41506.785,,Girth Weld,,,,2022
41547.093,,Girth Weld,,,,2022
41586.45,,Girth Weld,,,,2022
41586.896,07:48:00,Seam Weld Manufacturing Anomaly,,11.8,,2022
41588.753,07:54:00,Seam Weld Manufacturing Anomaly,,11.1,,2022
41591.109,04:42:00,Metal Loss,20.0,4.9,3.1,2022
41591.867,04:42:00,Metal Loss,15.0,5.0,2.0,2022
41592.694,07:43:00,Seam Weld Manufacturing Anomaly,,12.0,,2022
41592.753,04:32:00,Metal Loss,14.0,1.2,1.2,2022
41596.627,07:44:00,Seam Weld Manufacturing Anomaly,,14.8,,2022
41598.822,07:44:00,Seam Weld Manufacturing Anomaly,,15.6,,2022
41600.689,07:43:00,Seam Weld Manufacturing Anomaly,,10.2,,2022
41602.054,,Start Sleeve,,,,2022
41609.718,,End Sleeve,,,,2022
41619.885,01:12:00,Metal Loss,12.0,3.9,2.2,2022
41624.695,07:25:00,Metal Loss,21.0,1.5,1.1,2022
41625.253,03:56:00,Metal Loss,14.0,6.8,4.3,2022
41625.571,02:52:00,Metal Loss,16.0,2.0,1.9,2022
41625.692,08:27:00,Metal Loss,21.0,4.1,4.8,2022
41625.722,11:47:00,Metal Loss,20.0,1.8,1.8,2022
41625.764,01:17:00,Metal Loss,12.0,1.9,0.9,2022
41626.686,,Girth Weld,,,,2022
41627.408,05:38:00,Metal Loss,25.0,5.4,9.9,2022
41627.438,10:38:00,Metal Loss,27.0,2.9,2.0,2022
41627.461,01:26:00,Metal Loss,15.0,2.8,1.9,2022
41633.264,07:06:00,Metal Loss,14.0,1.4,0.7,2022
41633.412,05:21:00,Metal Loss,17.0,3.2,2.8,2022
41634.111,04:48:00,Metal Loss,16.0,4.7,2.9,2022
41634.774,07:04:00,Metal Loss,17.0,2.4,1.5,2022
41635.315,07:13:00,Metal Loss,21.0,14.3,4.3,2022
41636.693,04:44:00,Metal Loss,16.0,2.0,1.5,2022
41637.671,05:14:00,Metal Loss,12.0,1.9,1.3,2022
41638.586,06:13:00,Metal Loss,13.0,1.8,2.5,2022
41644.272,01:37:00,Metal Loss,15.0,15.9,8.0,2022
41645.397,04:24:00,Metal Loss,14.0,1.8,1.2,2022
41645.466,07:32:00,Metal Loss,15.0,2.0,1.0,2022
41645.873,07:22:00,Metal Loss,11.0,4.0,1.3,2022
41646.434,04:10:00,Metal Loss,17.0,3.4,1.8,2022
41646.44,07:41:00,Metal Loss,14.0,2.7,1.7,2022
41646.709,02:05:00,Metal Loss,13.0,2.1,1.2,2022
41647.425,09:35:00,Metal Loss,19.0,2.7,1.6,2022
41647.51,03:51:00,Metal Loss,16.0,2.0,1.2,2022
41647.677,10:14:00,Metal Loss,26.0,10.5,2.6,2022
41647.743,11:33:00,Metal Loss,32.0,9.0,7.5,2022
41647.89,03:51:00,Metal Loss,16.0,1.5,1.1,2022
41648.202,01:29:00,Metal Loss,15.0,16.1,12.5,2022
41648.238,09:35:00,Metal Loss,17.0,1.1,0.7,2022
41648.376,04:10:00,Metal Loss,13.0,1.2,1.3,2022
41648.852,12:07:00,Metal Loss,15.0,2.8,3.6,2022
41648.973,09:35:00,Metal Loss,15.0,1.3,0.6,2022
41649.393,04:14:00,Metal Loss,11.0,6.1,3.9,2022
41650.397,03:52:00,Metal Loss,13.0,3.9,3.5,2022
41651.004,03:58:00,Metal Loss,16.0,3.8,1.7,2022
41651.532,04:08:00,Metal Loss,13.0,8.2,3.0,2022
41653.412,04:08:00,Metal Loss,12.0,7.8,3.3,2022
41653.858,07:49:00,Metal Loss,12.0,3.1,4.6,2022
41655.673,09:47:00,Metal Loss,10.0,2.9,0.9,2022
41655.719,01:53:00,Metal Loss,30.0,57.3,9.8,2022
41656.654,11:26:00,Metal Loss,12.0,3.1,3.9,2022
41659.741,06:58:00,Metal Loss,32.0,41.2,15.5,2022
41659.915,09:52:00,Metal Loss,17.0,16.7,8.9,2022
41661.578,09:40:00,Metal Loss,17.0,5.7,3.2,2022
41661.703,08:41:00,Metal Loss,33.0,6.3,2.6,2022
41662.89,09:31:00,Metal Loss,18.0,2.1,1.3,2022
41663.373,07:44:00,Metal Loss,15.0,27.2,9.0,2022
41663.448,09:25:00,Metal Loss,22.0,1.9,1.1,2022
41663.835,09:25:00,Metal Loss,21.0,3.6,1.3,2022
41664.669,09:42:00,Metal Loss,30.0,19.3,8.1,2022
41665.036,02:04:00,Metal Loss,15.0,5.0,2.3,2022
41665.673,02:05:00,Metal Loss,17.0,7.6,1.9,2022
41665.801,11:57:00,Metal Loss,17.0,6.3,3.7,2022
41665.896,08:03:00,Metal Loss,14.0,2.8,1.5,2022
41666.145,07:27:00,Metal Loss,11.0,3.5,2.4,2022
41666.486,09:33:00,Metal Loss,17.0,1.7,1.8,2022
41666.512,01:49:00,Metal Loss,13.0,6.7,3.1,2022
41666.821,,Girth Weld,,,,2022
41666.896,07:45:00,Metal Loss,26.0,4.8,2.2,2022
41667.539,08:05:00,Metal Loss,30.0,20.8,7.9,2022
41670.01,11:33:00,Metal Loss,15.0,1.9,3.4,2022
41670.059,07:56:00,Metal Loss,11.0,3.3,1.9,2022
41705.433,,Start Repair Marker,,,,2022
41705.587,,Start Composite Wrap,,,,2022
41705.587,,Start Repair Marker,,,,2022
41705.988,07:00:00,Metal Loss,20.0,4.8,4.1,2022
41706.138,07:53:00,Metal Loss,32.0,2.2,1.9,2022
41706.237,08:45:00,Metal Loss,20.0,1.2,1.3,2022
41706.975,,End Repair Marker,,,,2022
41707.011,06:26:00,Metal Loss,36.0,0.7,1.4,2022
41707.08,,Girth Weld,,,,2022
41707.08,,End Composite Wrap,,,,2022
41707.641,09:55:00,Metal Loss,13.0,5.9,7.4,2022
41707.677,07:38:00,Metal Loss,19.0,3.9,4.5,2022
41707.907,11:42:00,Metal Loss,18.0,1.0,1.6,2022
41708.497,,End Repair Marker,,,,2022
41727.936,01:32:00,Metal Loss,15.0,1.1,1.8,2022
41728.474,10:37:00,Metal Loss,17.0,26.9,6.3,2022
41728.56,01:27:00,Metal Loss,12.0,2.2,1.3,2022
41730.115,12:52:00,Metal Loss,13.0,3.4,3.1,2022
41730.981,11:06:00,Metal Loss,12.0,2.6,1.3,2022
41731.309,12:57:00,Metal Loss,12.0,3.5,2.4,2022
41731.483,11:57:00,Metal Loss,12.0,2.9,2.6,2022
41731.811,11:05:00,Metal Loss,11.0,1.6,0.7,2022
41737.707,07:43:00,Metal Loss,14.0,1.1,0.9,2022
41738.018,07:47:00,Metal Loss,27.0,6.5,4.2,2022
41738.091,04:46:00,Metal Loss,30.0,6.3,4.3,2022
41739.111,04:40:00,Metal Loss,11.0,6.0,4.7,2022
41741.893,10:44:00,Metal Loss,38.0,2.7,2.4,2022
41742.274,08:24:00,Metal Loss,19.0,7.9,4.6,2022
41742.949,10:32:00,Metal Loss,15.0,8.1,4.6,2022
41743.215,07:40:00,Metal Loss,22.0,5.2,4.4,2022
41743.871,10:41:00,Metal Loss,18.0,0.9,1.3,2022
41744.636,01:40:00,Metal Loss,14.0,4.5,2.1,2022
41745.351,01:46:00,Metal Loss,18.0,1.6,1.7,2022
41745.791,01:41:00,Metal Loss,15.0,1.3,1.2,2022
41746.07,09:46:00,Metal Loss,10.0,9.5,3.8,2022
41746.362,01:54:00,Metal Loss,19.0,1.4,1.9,2022
41746.66,01:51:00,Metal Loss,15.0,1.7,1.3,2022
41746.929,,Start Repair Marker,,,,2022
41747.041,,Girth Weld,,,,2022
41747.139,01:44:00,Metal Loss,19.0,1.3,1.5,2022
41747.536,01:47:00,Metal Loss,14.0,1.1,1.8,2022
41747.818,01:37:00,Metal Loss,16.0,1.9,1.6,2022
41748.061,10:29:00,Metal Loss,13.0,2.1,2.0,2022
41749.114,10:58:00,Metal Loss,13.0,1.8,1.0,2022
41749.134,01:17:00,Metal Loss,14.0,4.0,2.3,2022
41749.708,10:28:00,Metal Loss,16.0,1.7,1.1,2022
41749.862,01:42:00,Metal Loss,22.0,7.5,2.6,2022
41750.131,08:30:00,Metal Loss,11.0,5.0,2.6,2022
41750.154,04:53:00,Metal Loss,15.0,11.4,5.4,2022
41750.236,07:41:00,Metal Loss,30.0,3.8,4.4,2022
41750.614,10:13:00,Metal Loss,21.0,8.5,5.3,2022
41750.778,08:47:00,Metal Loss,23.0,1.5,1.0,2022
41751.158,08:47:00,Metal Loss,21.0,3.1,1.5,2022
41751.955,09:38:00,Metal Loss,17.0,2.4,1.8,2022
